0.2232 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
30.1204 	EXP 	text: autoDraw = False
30.1204 	EXP 	text_5: color = 'pink (named)'
30.1204 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
30.1204 	EXP 	probe_image: size = array([0.17295, 0.17295])
30.1204 	EXP 	probe_image: image = 'Stimuli/eumu.png'
30.1204 	EXP 	text_5: autoDraw = True
30.1204 	EXP 	probe_image: autoDraw = True
30.3206 	EXP 	text_5: autoDraw = False
30.3206 	EXP 	probe_image: autoDraw = False
30.3206 	EXP 	text_2: color = 'pink (named)'
30.3206 	EXP 	text_2: autoDraw = True
30.3422 	EXP 	New trial (rep=15, index=0): None
30.3495 	DATA 	Keypress: s
30.3534 	EXP 	text_2: autoDraw = False
30.3534 	EXP 	text_4: color = 'pink (named)'
30.3534 	EXP 	target_image: pos = array([-0.17295,  0.     ])
30.3534 	EXP 	target_image: size = array([0.17295, 0.17295])
30.3534 	EXP 	target_image: image = 'Stimuli/eimd.png'
30.3534 	EXP 	text_4: autoDraw = True
30.3534 	EXP 	target_image: autoDraw = True
30.5539 	EXP 	text_4: autoDraw = False
30.5539 	EXP 	target_image: autoDraw = False
30.5539 	EXP 	text_4: autoDraw = False
30.5539 	EXP 	target_image: autoDraw = False
30.5539 	EXP 	text: color = 'pink (named)'
30.5539 	EXP 	text: autoDraw = True
30.8537 	EXP 	text: autoDraw = False
30.8537 	EXP 	text: autoDraw = False
30.8537 	EXP 	text_5: color = 'pink (named)'
30.8537 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
30.8537 	EXP 	probe_image: size = array([0.17295, 0.17295])
30.8537 	EXP 	probe_image: image = 'Stimuli/eimd.png'
30.8537 	EXP 	text_5: autoDraw = True
30.8537 	EXP 	probe_image: autoDraw = True
31.0539 	EXP 	text_5: autoDraw = False
31.0539 	EXP 	probe_image: autoDraw = False
31.0539 	EXP 	text_5: autoDraw = False
31.0539 	EXP 	probe_image: autoDraw = False
31.0539 	EXP 	text_2: color = 'pink (named)'
31.0539 	EXP 	text_2: autoDraw = True
31.1891 	EXP 	New trial (rep=16, index=0): None
31.1958 	DATA 	Keypress: s
31.2035 	EXP 	text_2: autoDraw = False
31.2035 	EXP 	text_4: color = 'pink (named)'
31.2035 	EXP 	target_image: pos = array([0.17295, 0.     ])
31.2035 	EXP 	target_image: size = array([0.17295, 0.17295])
31.2035 	EXP 	target_image: image = 'Stimuli/eimd.png'
31.2035 	EXP 	text_4: autoDraw = True
31.2035 	EXP 	target_image: autoDraw = True
31.4061 	EXP 	text_4: autoDraw = False
31.4061 	EXP 	target_image: autoDraw = False
31.4061 	EXP 	text_4: autoDraw = False
31.4061 	EXP 	target_image: autoDraw = False
31.4061 	EXP 	text: color = 'pink (named)'
31.4061 	EXP 	text: autoDraw = True
31.7206 	EXP 	text: autoDraw = False
31.7206 	EXP 	text_5: color = 'pink (named)'
31.7206 	EXP 	probe_image: pos = array([0.17295, 0.     ])
31.7206 	EXP 	probe_image: size = array([0.17295, 0.17295])
31.7206 	EXP 	probe_image: image = 'Stimuli/eimd.png'
31.7206 	EXP 	text_5: autoDraw = True
31.7206 	EXP 	probe_image: autoDraw = True
31.9207 	EXP 	text_5: autoDraw = False
31.9207 	EXP 	probe_image: autoDraw = False
31.9207 	EXP 	text_2: color = 'pink (named)'
31.9207 	EXP 	text_2: autoDraw = True
32.0089 	EXP 	New trial (rep=17, index=0): None
32.0167 	DATA 	Keypress: s
32.0373 	EXP 	text_2: autoDraw = False
32.0373 	EXP 	text_4: color = 'pink (named)'
32.0373 	EXP 	target_image: pos = array([0.17295, 0.     ])
32.0373 	EXP 	target_image: size = array([0.17295, 0.17295])
32.0373 	EXP 	target_image: image = 'Stimuli/eomu.png'
32.0373 	EXP 	text_4: autoDraw = True
32.0373 	EXP 	target_image: autoDraw = True
32.2372 	EXP 	text_4: autoDraw = False
32.2372 	EXP 	target_image: autoDraw = False
32.2372 	EXP 	text: color = 'pink (named)'
32.2372 	EXP 	text: autoDraw = True
32.5371 	EXP 	text: autoDraw = False
32.5371 	EXP 	text_5: color = 'pink (named)'
32.5371 	EXP 	probe_image: pos = array([0.17295, 0.     ])
32.5371 	EXP 	probe_image: size = array([0.17295, 0.17295])
32.5371 	EXP 	probe_image: image = 'Stimuli/eumu.png'
32.5371 	EXP 	text_5: autoDraw = True
32.5371 	EXP 	probe_image: autoDraw = True
32.6920 	DATA 	Keypress: s
32.7395 	EXP 	text_5: autoDraw = False
32.7395 	EXP 	probe_image: autoDraw = False
32.7395 	EXP 	text_2: color = 'pink (named)'
32.7395 	EXP 	text_2: autoDraw = True
33.3743 	EXP 	New trial (rep=18, index=0): None
33.3814 	DATA 	Keypress: s
33.3870 	EXP 	text_2: autoDraw = False
33.3870 	EXP 	text_4: color = 'pink (named)'
33.3870 	EXP 	target_image: pos = array([0.17295, 0.     ])
33.3870 	EXP 	target_image: size = array([0.17295, 0.17295])
33.3870 	EXP 	target_image: image = 'Stimuli/edmd.png'
33.3870 	EXP 	text_4: autoDraw = True
33.3870 	EXP 	target_image: autoDraw = True
33.5872 	EXP 	text_4: autoDraw = False
33.5872 	EXP 	target_image: autoDraw = False
33.5872 	EXP 	text_4: autoDraw = False
33.5872 	EXP 	target_image: autoDraw = False
33.5872 	EXP 	text: color = 'pink (named)'
33.5872 	EXP 	text: autoDraw = True
33.8871 	EXP 	text: autoDraw = False
33.8871 	EXP 	text: autoDraw = False
33.8871 	EXP 	text_5: color = 'pink (named)'
33.8871 	EXP 	probe_image: pos = array([0.17295, 0.     ])
33.8871 	EXP 	probe_image: size = array([0.17295, 0.17295])
33.8871 	EXP 	probe_image: image = 'Stimuli/edmd.png'
33.8871 	EXP 	text_5: autoDraw = True
33.8871 	EXP 	probe_image: autoDraw = True
34.0897 	EXP 	text_5: autoDraw = False
34.0897 	EXP 	probe_image: autoDraw = False
34.0897 	EXP 	text_5: autoDraw = False
34.0897 	EXP 	probe_image: autoDraw = False
34.0897 	EXP 	text_2: color = 'pink (named)'
34.0897 	EXP 	text_2: autoDraw = True
34.3751 	EXP 	New trial (rep=19, index=0): None
34.3822 	DATA 	Keypress: s
34.3867 	EXP 	text_2: autoDraw = False
34.3867 	EXP 	text_4: color = 'pink (named)'
34.3867 	EXP 	target_image: pos = array([-0.17295,  0.     ])
34.3867 	EXP 	target_image: size = array([0.17295, 0.17295])
34.3867 	EXP 	target_image: image = 'Stimuli/edmd.png'
34.3867 	EXP 	text_4: autoDraw = True
34.3867 	EXP 	target_image: autoDraw = True
34.5873 	EXP 	text_4: autoDraw = False
34.5873 	EXP 	target_image: autoDraw = False
34.5873 	EXP 	text_4: autoDraw = False
34.5873 	EXP 	target_image: autoDraw = False
34.5873 	EXP 	text: color = 'pink (named)'
34.5873 	EXP 	text: autoDraw = True
34.8870 	EXP 	text: autoDraw = False
34.8870 	EXP 	text: autoDraw = False
34.8870 	EXP 	text_5: color = 'pink (named)'
34.8870 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
34.8870 	EXP 	probe_image: size = array([0.17295, 0.17295])
34.8870 	EXP 	probe_image: image = 'Stimuli/eumu.png'
34.8870 	EXP 	text_5: autoDraw = True
34.8870 	EXP 	probe_image: autoDraw = True
35.0869 	EXP 	text_5: autoDraw = False
35.0869 	EXP 	probe_image: autoDraw = False
35.0869 	EXP 	text_5: autoDraw = False
35.0869 	EXP 	probe_image: autoDraw = False
35.0869 	EXP 	text_2: color = 'pink (named)'
35.0869 	EXP 	text_2: autoDraw = True
35.2589 	EXP 	New trial (rep=20, index=0): None
35.2667 	DATA 	Keypress: s
35.2890 	EXP 	text_2: autoDraw = False
35.2890 	EXP 	text_4: color = 'pink (named)'
35.2890 	EXP 	target_image: pos = array([0.17295, 0.     ])
35.2890 	EXP 	target_image: size = array([0.17295, 0.17295])
35.2890 	EXP 	target_image: image = 'Stimuli/eumu.png'
35.2890 	EXP 	text_4: autoDraw = True
35.2890 	EXP 	target_image: autoDraw = True
35.4872 	EXP 	text_4: autoDraw = False
35.4872 	EXP 	target_image: autoDraw = False
35.4872 	EXP 	text: color = 'pink (named)'
35.4872 	EXP 	text: autoDraw = True
35.7871 	EXP 	text: autoDraw = False
35.7871 	EXP 	text_5: color = 'pink (named)'
35.7871 	EXP 	probe_image: pos = array([0.17295, 0.     ])
35.7871 	EXP 	probe_image: size = array([0.17295, 0.17295])
35.7871 	EXP 	probe_image: image = 'Stimuli/eomu.png'
35.7871 	EXP 	text_5: autoDraw = True
35.7871 	EXP 	probe_image: autoDraw = True
35.9873 	EXP 	text_5: autoDraw = False
35.9873 	EXP 	probe_image: autoDraw = False
35.9873 	EXP 	text_2: color = 'pink (named)'
35.9873 	EXP 	text_2: autoDraw = True
36.1224 	EXP 	New trial (rep=21, index=0): None
36.1313 	DATA 	Keypress: s
36.1371 	EXP 	text_2: autoDraw = False
36.1371 	EXP 	text_4: color = 'pink (named)'
36.1371 	EXP 	target_image: pos = array([-0.17295,  0.     ])
36.1371 	EXP 	target_image: size = array([0.17295, 0.17295])
36.1371 	EXP 	target_image: image = 'Stimuli/eimd.png'
36.1371 	EXP 	text_4: autoDraw = True
36.1371 	EXP 	target_image: autoDraw = True
36.3398 	EXP 	text_4: autoDraw = False
36.3398 	EXP 	target_image: autoDraw = False
36.3398 	EXP 	text_4: autoDraw = False
36.3398 	EXP 	target_image: autoDraw = False
36.3398 	EXP 	text: color = 'pink (named)'
36.3398 	EXP 	text: autoDraw = True
36.6540 	EXP 	text: autoDraw = False
36.6540 	EXP 	text_5: color = 'pink (named)'
36.6540 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
36.6540 	EXP 	probe_image: size = array([0.17295, 0.17295])
36.6540 	EXP 	probe_image: image = 'Stimuli/eomu.png'
36.6540 	EXP 	text_5: autoDraw = True
36.6540 	EXP 	probe_image: autoDraw = True
36.8539 	EXP 	text_5: autoDraw = False
36.8539 	EXP 	probe_image: autoDraw = False
36.8539 	EXP 	text_2: color = 'pink (named)'
36.8539 	EXP 	text_2: autoDraw = True
36.9407 	EXP 	New trial (rep=22, index=0): None
36.9475 	DATA 	Keypress: s
36.9536 	EXP 	text_2: autoDraw = False
36.9536 	EXP 	text_4: color = 'pink (named)'
36.9536 	EXP 	target_image: pos = array([-0.17295,  0.     ])
36.9536 	EXP 	target_image: size = array([0.17295, 0.17295])
36.9536 	EXP 	target_image: image = 'Stimuli/eumu.png'
36.9536 	EXP 	text_4: autoDraw = True
36.9536 	EXP 	target_image: autoDraw = True
37.1564 	EXP 	text_4: autoDraw = False
37.1564 	EXP 	target_image: autoDraw = False
37.1564 	EXP 	text_4: autoDraw = False
37.1564 	EXP 	target_image: autoDraw = False
37.1564 	EXP 	text: color = 'pink (named)'
37.1564 	EXP 	text: autoDraw = True
37.4538 	EXP 	text: autoDraw = False
37.4538 	EXP 	text: autoDraw = False
37.4538 	EXP 	text_5: color = 'pink (named)'
37.4538 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
37.4538 	EXP 	probe_image: size = array([0.17295, 0.17295])
37.4538 	EXP 	probe_image: image = 'Stimuli/eumu.png'
37.4538 	EXP 	text_5: autoDraw = True
37.4538 	EXP 	probe_image: autoDraw = True
37.6539 	EXP 	text_5: autoDraw = False
37.6539 	EXP 	probe_image: autoDraw = False
37.6539 	EXP 	text_5: autoDraw = False
37.6539 	EXP 	probe_image: autoDraw = False
37.6539 	EXP 	text_2: color = 'pink (named)'
37.6539 	EXP 	text_2: autoDraw = True
37.9076 	EXP 	New trial (rep=23, index=0): None
37.9144 	DATA 	Keypress: s
37.9203 	EXP 	text_2: autoDraw = False
37.9203 	EXP 	text_4: color = 'pink (named)'
37.9203 	EXP 	target_image: pos = array([-0.17295,  0.     ])
37.9203 	EXP 	target_image: size = array([0.17295, 0.17295])
37.9203 	EXP 	target_image: image = 'Stimuli/eomu.png'
37.9203 	EXP 	text_4: autoDraw = True
37.9203 	EXP 	target_image: autoDraw = True
38.1232 	EXP 	text_4: autoDraw = False
38.1232 	EXP 	target_image: autoDraw = False
38.1232 	EXP 	text_4: autoDraw = False
38.1232 	EXP 	target_image: autoDraw = False
38.1232 	EXP 	text: color = 'pink (named)'
38.1232 	EXP 	text: autoDraw = True
38.4370 	EXP 	text: autoDraw = False
38.4370 	EXP 	text_5: color = 'pink (named)'
38.4370 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
38.4370 	EXP 	probe_image: size = array([0.17295, 0.17295])
38.4370 	EXP 	probe_image: image = 'Stimuli/eomu.png'
38.4370 	EXP 	text_5: autoDraw = True
38.4370 	EXP 	probe_image: autoDraw = True
38.5399 	DATA 	Keypress: s
38.6373 	EXP 	text_5: autoDraw = False
38.6373 	EXP 	probe_image: autoDraw = False
38.6373 	EXP 	text_2: color = 'pink (named)'
38.6373 	EXP 	text_2: autoDraw = True
39.2235 	EXP 	New trial (rep=24, index=0): None
39.2310 	DATA 	Keypress: s
39.2371 	EXP 	text_2: autoDraw = False
39.2371 	EXP 	text_4: color = 'pink (named)'
39.2371 	EXP 	target_image: pos = array([0.17295, 0.     ])
39.2371 	EXP 	target_image: size = array([0.17295, 0.17295])
39.2371 	EXP 	target_image: image = 'Stimuli/eumu.png'
39.2371 	EXP 	text_4: autoDraw = True
39.2371 	EXP 	target_image: autoDraw = True
39.4398 	EXP 	text_4: autoDraw = False
39.4398 	EXP 	target_image: autoDraw = False
39.4398 	EXP 	text_4: autoDraw = False
39.4398 	EXP 	target_image: autoDraw = False
39.4398 	EXP 	text: color = 'pink (named)'
39.4398 	EXP 	text: autoDraw = True
39.7538 	EXP 	text: autoDraw = False
39.7538 	EXP 	text_5: color = 'pink (named)'
39.7538 	EXP 	probe_image: pos = array([0.17295, 0.     ])
39.7538 	EXP 	probe_image: size = array([0.17295, 0.17295])
39.7538 	EXP 	probe_image: image = 'Stimuli/edmd.png'
39.7538 	EXP 	text_5: autoDraw = True
39.7538 	EXP 	probe_image: autoDraw = True
39.9541 	EXP 	text_5: autoDraw = False
39.9541 	EXP 	probe_image: autoDraw = False
39.9541 	EXP 	text_2: color = 'pink (named)'
39.9541 	EXP 	text_2: autoDraw = True
40.1754 	EXP 	New trial (rep=25, index=0): None
40.1830 	DATA 	Keypress: s
40.1869 	EXP 	text_2: autoDraw = False
40.1869 	EXP 	text_4: color = 'pink (named)'
40.1869 	EXP 	target_image: pos = array([0.17295, 0.     ])
40.1869 	EXP 	target_image: size = array([0.17295, 0.17295])
40.1869 	EXP 	target_image: image = 'Stimuli/edmd.png'
40.1869 	EXP 	text_4: autoDraw = True
40.1869 	EXP 	target_image: autoDraw = True
40.3873 	EXP 	text_4: autoDraw = False
40.3873 	EXP 	target_image: autoDraw = False
40.3873 	EXP 	text_4: autoDraw = False
40.3873 	EXP 	target_image: autoDraw = False
40.3873 	EXP 	text: color = 'pink (named)'
40.3873 	EXP 	text: autoDraw = True
40.4571 	DATA 	Keypress: s
40.6871 	EXP 	text: autoDraw = False
40.6871 	EXP 	text: autoDraw = False
40.6871 	EXP 	text_5: color = 'pink (named)'
40.6871 	EXP 	probe_image: pos = array([0.17295, 0.     ])
40.6871 	EXP 	probe_image: size = array([0.17295, 0.17295])
40.6871 	EXP 	probe_image: image = 'Stimuli/eumu.png'
40.6871 	EXP 	text_5: autoDraw = True
40.6871 	EXP 	probe_image: autoDraw = True
40.7748 	DATA 	Keypress: s
40.8871 	EXP 	text_5: autoDraw = False
40.8871 	EXP 	probe_image: autoDraw = False
40.8871 	EXP 	text_5: autoDraw = False
40.8871 	EXP 	probe_image: autoDraw = False
40.8871 	EXP 	text_2: color = 'pink (named)'
40.8871 	EXP 	text_2: autoDraw = True
41.0570 	EXP 	New trial (rep=26, index=0): None
41.0649 	DATA 	Keypress: s
41.0702 	EXP 	text_2: autoDraw = False
41.0702 	EXP 	text_4: color = 'pink (named)'
41.0702 	EXP 	target_image: pos = array([0.17295, 0.     ])
41.0702 	EXP 	target_image: size = array([0.17295, 0.17295])
41.0702 	EXP 	target_image: image = 'Stimuli/eumu.png'
41.0702 	EXP 	text_4: autoDraw = True
41.0702 	EXP 	target_image: autoDraw = True
41.2732 	EXP 	text_4: autoDraw = False
41.2732 	EXP 	target_image: autoDraw = False
41.2732 	EXP 	text_4: autoDraw = False
41.2732 	EXP 	target_image: autoDraw = False
41.2732 	EXP 	text: color = 'pink (named)'
41.2732 	EXP 	text: autoDraw = True
41.3753 	DATA 	Keypress: s
41.5707 	EXP 	text: autoDraw = False
41.5707 	EXP 	text: autoDraw = False
41.5707 	EXP 	text_5: color = 'pink (named)'
41.5707 	EXP 	probe_image: pos = array([0.17295, 0.     ])
41.5707 	EXP 	probe_image: size = array([0.17295, 0.17295])
41.5707 	EXP 	probe_image: image = 'Stimuli/eumu.png'
41.5707 	EXP 	text_5: autoDraw = True
41.5707 	EXP 	probe_image: autoDraw = True
41.6241 	DATA 	Keypress: s
41.7706 	EXP 	text_5: autoDraw = False
41.7706 	EXP 	probe_image: autoDraw = False
41.7706 	EXP 	text_5: autoDraw = False
41.7706 	EXP 	probe_image: autoDraw = False
41.7706 	EXP 	text_2: color = 'pink (named)'
41.7706 	EXP 	text_2: autoDraw = True
41.8725 	EXP 	New trial (rep=27, index=0): None
41.8798 	DATA 	Keypress: s
41.8871 	EXP 	text_2: autoDraw = False
41.8871 	EXP 	text_4: color = 'pink (named)'
41.8871 	EXP 	target_image: pos = array([-0.17295,  0.     ])
41.8871 	EXP 	target_image: size = array([0.17295, 0.17295])
41.8871 	EXP 	target_image: image = 'Stimuli/edmd.png'
41.8871 	EXP 	text_4: autoDraw = True
41.8871 	EXP 	target_image: autoDraw = True
42.0899 	EXP 	text_4: autoDraw = False
42.0899 	EXP 	target_image: autoDraw = False
42.0899 	EXP 	text_4: autoDraw = False
42.0899 	EXP 	target_image: autoDraw = False
42.0899 	EXP 	text: color = 'pink (named)'
42.0899 	EXP 	text: autoDraw = True
42.2066 	DATA 	Keypress: s
42.3872 	EXP 	text: autoDraw = False
42.3872 	EXP 	text_5: color = 'pink (named)'
42.3872 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
42.3872 	EXP 	probe_image: size = array([0.17295, 0.17295])
42.3872 	EXP 	probe_image: image = 'Stimuli/edmd.png'
42.3872 	EXP 	text_5: autoDraw = True
42.3872 	EXP 	probe_image: autoDraw = True
42.5896 	EXP 	text_5: autoDraw = False
42.5896 	EXP 	probe_image: autoDraw = False
42.5896 	EXP 	text_5: autoDraw = False
42.5896 	EXP 	probe_image: autoDraw = False
42.5896 	EXP 	text_2: color = 'pink (named)'
42.5896 	EXP 	text_2: autoDraw = True
43.1064 	EXP 	New trial (rep=28, index=0): None
43.1129 	DATA 	Keypress: s
43.1205 	EXP 	text_2: autoDraw = False
43.1205 	EXP 	text_4: color = 'pink (named)'
43.1205 	EXP 	target_image: pos = array([0.17295, 0.     ])
43.1205 	EXP 	target_image: size = array([0.17295, 0.17295])
43.1205 	EXP 	target_image: image = 'Stimuli/eimd.png'
43.1205 	EXP 	text_4: autoDraw = True
43.1205 	EXP 	target_image: autoDraw = True
43.3207 	EXP 	text_4: autoDraw = False
43.3207 	EXP 	target_image: autoDraw = False
43.3207 	EXP 	text_4: autoDraw = False
43.3207 	EXP 	target_image: autoDraw = False
43.3207 	EXP 	text: color = 'pink (named)'
43.3207 	EXP 	text: autoDraw = True
43.6206 	EXP 	text: autoDraw = False
43.6206 	EXP 	text: autoDraw = False
43.6206 	EXP 	text_5: color = 'pink (named)'
43.6206 	EXP 	probe_image: pos = array([0.17295, 0.     ])
43.6206 	EXP 	probe_image: size = array([0.17295, 0.17295])
43.6206 	EXP 	probe_image: image = 'Stimuli/eimd.png'
43.6206 	EXP 	text_5: autoDraw = True
43.6206 	EXP 	probe_image: autoDraw = True
43.8208 	EXP 	text_5: autoDraw = False
43.8208 	EXP 	probe_image: autoDraw = False
43.8208 	EXP 	text_5: autoDraw = False
43.8208 	EXP 	probe_image: autoDraw = False
43.8208 	EXP 	text_2: color = 'pink (named)'
43.8208 	EXP 	text_2: autoDraw = True
44.2056 	EXP 	New trial (rep=29, index=0): None
44.2120 	DATA 	Keypress: s
44.2205 	EXP 	text_2: autoDraw = False
44.2205 	EXP 	text_4: color = 'pink (named)'
44.2205 	EXP 	target_image: pos = array([0.17295, 0.     ])
44.2205 	EXP 	target_image: size = array([0.17295, 0.17295])
44.2205 	EXP 	target_image: image = 'Stimuli/edmd.png'
44.2205 	EXP 	text_4: autoDraw = True
44.2205 	EXP 	target_image: autoDraw = True
44.4233 	EXP 	text_4: autoDraw = False
44.4233 	EXP 	target_image: autoDraw = False
44.4233 	EXP 	text_4: autoDraw = False
44.4233 	EXP 	target_image: autoDraw = False
44.4233 	EXP 	text: color = 'pink (named)'
44.4233 	EXP 	text: autoDraw = True
44.7371 	EXP 	text: autoDraw = False
44.7371 	EXP 	text_5: color = 'pink (named)'
44.7371 	EXP 	probe_image: pos = array([0.17295, 0.     ])
44.7371 	EXP 	probe_image: size = array([0.17295, 0.17295])
44.7371 	EXP 	probe_image: image = 'Stimuli/eomu.png'
44.7371 	EXP 	text_5: autoDraw = True
44.7371 	EXP 	probe_image: autoDraw = True
44.9375 	EXP 	text_5: autoDraw = False
44.9375 	EXP 	probe_image: autoDraw = False
44.9375 	EXP 	text_2: color = 'pink (named)'
44.9375 	EXP 	text_2: autoDraw = True
45.0908 	EXP 	New trial (rep=30, index=0): None
45.0978 	DATA 	Keypress: s
45.1036 	EXP 	text_2: autoDraw = False
45.1036 	EXP 	text_4: color = 'pink (named)'
45.1036 	EXP 	target_image: pos = array([0.17295, 0.     ])
45.1036 	EXP 	target_image: size = array([0.17295, 0.17295])
45.1036 	EXP 	target_image: image = 'Stimuli/eomu.png'
45.1036 	EXP 	text_4: autoDraw = True
45.1036 	EXP 	target_image: autoDraw = True
45.3041 	EXP 	text_4: autoDraw = False
45.3041 	EXP 	target_image: autoDraw = False
45.3041 	EXP 	text_4: autoDraw = False
45.3041 	EXP 	target_image: autoDraw = False
45.3041 	EXP 	text: color = 'pink (named)'
45.3041 	EXP 	text: autoDraw = True
45.6040 	EXP 	text: autoDraw = False
45.6040 	EXP 	text: autoDraw = False
45.6040 	EXP 	text_5: color = 'pink (named)'
45.6040 	EXP 	probe_image: pos = array([0.17295, 0.     ])
45.6040 	EXP 	probe_image: size = array([0.17295, 0.17295])
45.6040 	EXP 	probe_image: image = 'Stimuli/eomu.png'
45.6040 	EXP 	text_5: autoDraw = True
45.6040 	EXP 	probe_image: autoDraw = True
45.8038 	EXP 	text_5: autoDraw = False
45.8038 	EXP 	probe_image: autoDraw = False
45.8038 	EXP 	text_5: autoDraw = False
45.8038 	EXP 	probe_image: autoDraw = False
45.8038 	EXP 	text_2: color = 'pink (named)'
45.8038 	EXP 	text_2: autoDraw = True
46.0567 	EXP 	New trial (rep=31, index=0): None
46.0643 	DATA 	Keypress: s
46.0706 	EXP 	text_2: autoDraw = False
46.0706 	EXP 	text_4: color = 'pink (named)'
46.0706 	EXP 	target_image: pos = array([0.17295, 0.     ])
46.0706 	EXP 	target_image: size = array([0.17295, 0.17295])
46.0706 	EXP 	target_image: image = 'Stimuli/eomu.png'
46.0706 	EXP 	text_4: autoDraw = True
46.0706 	EXP 	target_image: autoDraw = True
46.2707 	EXP 	text_4: autoDraw = False
46.2707 	EXP 	target_image: autoDraw = False
46.2707 	EXP 	text_4: autoDraw = False
46.2707 	EXP 	target_image: autoDraw = False
46.2707 	EXP 	text: color = 'pink (named)'
46.2707 	EXP 	text: autoDraw = True
46.3386 	DATA 	Keypress: s
46.5705 	EXP 	text: autoDraw = False
46.5705 	EXP 	text: autoDraw = False
46.5705 	EXP 	text_5: color = 'pink (named)'
46.5705 	EXP 	probe_image: pos = array([0.17295, 0.     ])
46.5705 	EXP 	probe_image: size = array([0.17295, 0.17295])
46.5705 	EXP 	probe_image: image = 'Stimuli/edmd.png'
46.5705 	EXP 	text_5: autoDraw = True
46.5705 	EXP 	probe_image: autoDraw = True
46.7731 	EXP 	text_5: autoDraw = False
46.7731 	EXP 	probe_image: autoDraw = False
46.7731 	EXP 	text_5: autoDraw = False
46.7731 	EXP 	probe_image: autoDraw = False
46.7731 	EXP 	text_2: color = 'pink (named)'
46.7731 	EXP 	text_2: autoDraw = True
47.2725 	EXP 	New trial (rep=32, index=0): None
47.2791 	DATA 	Keypress: s
47.2871 	EXP 	text_2: autoDraw = False
47.2871 	EXP 	text_4: color = 'pink (named)'
47.2871 	EXP 	target_image: pos = array([-0.17295,  0.     ])
47.2871 	EXP 	target_image: size = array([0.17295, 0.17295])
47.2871 	EXP 	target_image: image = 'Stimuli/eomu.png'
47.2871 	EXP 	text_4: autoDraw = True
47.2871 	EXP 	target_image: autoDraw = True
47.4409 	DATA 	Keypress: s
47.4873 	EXP 	text_4: autoDraw = False
47.4873 	EXP 	target_image: autoDraw = False
47.4873 	EXP 	text: color = 'pink (named)'
47.4873 	EXP 	text: autoDraw = True
47.7573 	DATA 	Keypress: s
47.7872 	EXP 	text: autoDraw = False
47.7872 	EXP 	text: autoDraw = False
47.7872 	EXP 	text_5: color = 'pink (named)'
47.7872 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
47.7872 	EXP 	probe_image: size = array([0.17295, 0.17295])
47.7872 	EXP 	probe_image: image = 'Stimuli/eimd.png'
47.7872 	EXP 	text_5: autoDraw = True
47.7872 	EXP 	probe_image: autoDraw = True
47.9874 	EXP 	text_5: autoDraw = False
47.9874 	EXP 	probe_image: autoDraw = False
47.9874 	EXP 	text_2: color = 'pink (named)'
47.9874 	EXP 	text_2: autoDraw = True
48.2242 	EXP 	New trial (rep=33, index=0): None
48.2313 	DATA 	Keypress: s
48.2371 	EXP 	text_2: autoDraw = False
48.2371 	EXP 	text_4: color = 'pink (named)'
48.2371 	EXP 	target_image: pos = array([-0.17295,  0.     ])
48.2371 	EXP 	target_image: size = array([0.17295, 0.17295])
48.2371 	EXP 	target_image: image = 'Stimuli/edmd.png'
48.2371 	EXP 	text_4: autoDraw = True
48.2371 	EXP 	target_image: autoDraw = True
48.4374 	EXP 	text_4: autoDraw = False
48.4374 	EXP 	target_image: autoDraw = False
48.4374 	EXP 	text_4: autoDraw = False
48.4374 	EXP 	target_image: autoDraw = False
48.4374 	EXP 	text: color = 'pink (named)'
48.4374 	EXP 	text: autoDraw = True
48.4720 	DATA 	Keypress: s
48.7374 	EXP 	text: autoDraw = False
48.7374 	EXP 	text: autoDraw = False
48.7374 	EXP 	text_5: color = 'pink (named)'
48.7374 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
48.7374 	EXP 	probe_image: size = array([0.17295, 0.17295])
48.7374 	EXP 	probe_image: image = 'Stimuli/edmd.png'
48.7374 	EXP 	text_5: autoDraw = True
48.7374 	EXP 	probe_image: autoDraw = True
48.9400 	EXP 	text_5: autoDraw = False
48.9400 	EXP 	probe_image: autoDraw = False
48.9400 	EXP 	text_5: autoDraw = False
48.9400 	EXP 	probe_image: autoDraw = False
48.9400 	EXP 	text_2: color = 'pink (named)'
48.9400 	EXP 	text_2: autoDraw = True
49.1080 	EXP 	New trial (rep=34, index=0): None
49.1149 	DATA 	Keypress: d
49.1201 	EXP 	text_2: autoDraw = False
49.1201 	EXP 	text_4: color = 'pink (named)'
49.1201 	EXP 	target_image: pos = array([0.17295, 0.     ])
49.1201 	EXP 	target_image: size = array([0.17295, 0.17295])
49.1201 	EXP 	target_image: image = 'Stimuli/edmd.png'
49.1201 	EXP 	text_4: autoDraw = True
49.1201 	EXP 	target_image: autoDraw = True
49.3232 	EXP 	text_4: autoDraw = False
