0.2398 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
29.8412 	EXP 	target_image: image = 'Stimuli/edmd.png'
29.8412 	EXP 	text_4: autoDraw = True
29.8412 	EXP 	target_image: autoDraw = True
30.0418 	EXP 	text_4: autoDraw = False
30.0418 	EXP 	target_image: autoDraw = False
30.0418 	EXP 	text_4: autoDraw = False
30.0418 	EXP 	target_image: autoDraw = False
30.0418 	EXP 	text: color = 'pink (named)'
30.0418 	EXP 	text: autoDraw = True
30.3417 	EXP 	text: autoDraw = False
30.3417 	EXP 	text: autoDraw = False
30.3417 	EXP 	text_5: color = 'pink (named)'
30.3417 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
30.3417 	EXP 	probe_image: size = array([0.17295, 0.17295])
30.3417 	EXP 	probe_image: image = 'Stimuli/edmd.png'
30.3417 	EXP 	text_5: autoDraw = True
30.3417 	EXP 	probe_image: autoDraw = True
30.5444 	EXP 	text_5: autoDraw = False
30.5444 	EXP 	probe_image: autoDraw = False
30.5444 	EXP 	text_5: autoDraw = False
30.5444 	EXP 	probe_image: autoDraw = False
30.5444 	EXP 	text_2: color = 'pink (named)'
30.5444 	EXP 	text_2: autoDraw = True
30.9767 	EXP 	New trial (rep=15, index=0): None
30.9832 	DATA 	Keypress: d
30.9916 	EXP 	text_2: autoDraw = False
30.9916 	EXP 	text_4: color = 'pink (named)'
30.9916 	EXP 	target_image: pos = array([0.17295, 0.     ])
30.9916 	EXP 	target_image: size = array([0.17295, 0.17295])
30.9916 	EXP 	target_image: image = 'Stimuli/edmd.png'
30.9916 	EXP 	text_4: autoDraw = True
30.9916 	EXP 	target_image: autoDraw = True
31.1942 	EXP 	text_4: autoDraw = False
31.1942 	EXP 	target_image: autoDraw = False
31.1942 	EXP 	text_4: autoDraw = False
31.1942 	EXP 	target_image: autoDraw = False
31.1942 	EXP 	text: color = 'pink (named)'
31.1942 	EXP 	text: autoDraw = True
31.5084 	EXP 	text: autoDraw = False
31.5084 	EXP 	text_5: color = 'pink (named)'
31.5084 	EXP 	probe_image: pos = array([0.17295, 0.     ])
31.5084 	EXP 	probe_image: size = array([0.17295, 0.17295])
31.5084 	EXP 	probe_image: image = 'Stimuli/edmd.png'
31.5084 	EXP 	text_5: autoDraw = True
31.5084 	EXP 	probe_image: autoDraw = True
31.7085 	EXP 	text_5: autoDraw = False
31.7085 	EXP 	probe_image: autoDraw = False
31.7085 	EXP 	text_2: color = 'pink (named)'
31.7085 	EXP 	text_2: autoDraw = True
31.9101 	EXP 	New trial (rep=16, index=0): None
31.9190 	DATA 	Keypress: s
31.9250 	EXP 	text_2: autoDraw = False
31.9250 	EXP 	text_4: color = 'pink (named)'
31.9250 	EXP 	target_image: pos = array([0.17295, 0.     ])
31.9250 	EXP 	target_image: size = array([0.17295, 0.17295])
31.9250 	EXP 	target_image: image = 'Stimuli/eumu.png'
31.9250 	EXP 	text_4: autoDraw = True
31.9250 	EXP 	target_image: autoDraw = True
32.1252 	EXP 	text_4: autoDraw = False
32.1252 	EXP 	target_image: autoDraw = False
32.1252 	EXP 	text_4: autoDraw = False
32.1252 	EXP 	target_image: autoDraw = False
32.1252 	EXP 	text: color = 'pink (named)'
32.1252 	EXP 	text: autoDraw = True
32.4252 	EXP 	text: autoDraw = False
32.4252 	EXP 	text_5: color = 'pink (named)'
32.4252 	EXP 	probe_image: pos = array([0.17295, 0.     ])
32.4252 	EXP 	probe_image: size = array([0.17295, 0.17295])
32.4252 	EXP 	probe_image: image = 'Stimuli/eomu.png'
32.4252 	EXP 	text_5: autoDraw = True
32.4252 	EXP 	probe_image: autoDraw = True
32.6254 	EXP 	text_5: autoDraw = False
32.6254 	EXP 	probe_image: autoDraw = False
32.6254 	EXP 	text_2: color = 'pink (named)'
32.6254 	EXP 	text_2: autoDraw = True
32.8456 	EXP 	New trial (rep=17, index=0): None
32.8525 	DATA 	Keypress: d
32.8581 	EXP 	text_2: autoDraw = False
32.8581 	EXP 	text_4: color = 'pink (named)'
32.8581 	EXP 	target_image: pos = array([-0.17295,  0.     ])
32.8581 	EXP 	target_image: size = array([0.17295, 0.17295])
32.8581 	EXP 	target_image: image = 'Stimuli/edmd.png'
32.8581 	EXP 	text_4: autoDraw = True
32.8581 	EXP 	target_image: autoDraw = True
33.0586 	EXP 	text_4: autoDraw = False
33.0586 	EXP 	target_image: autoDraw = False
33.0586 	EXP 	text_4: autoDraw = False
33.0586 	EXP 	target_image: autoDraw = False
33.0586 	EXP 	text: color = 'pink (named)'
33.0586 	EXP 	text: autoDraw = True
33.3582 	EXP 	text: autoDraw = False
33.3582 	EXP 	text: autoDraw = False
33.3582 	EXP 	text_5: color = 'pink (named)'
33.3582 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
33.3582 	EXP 	probe_image: size = array([0.17295, 0.17295])
33.3582 	EXP 	probe_image: image = 'Stimuli/eumu.png'
33.3582 	EXP 	text_5: autoDraw = True
33.3582 	EXP 	probe_image: autoDraw = True
33.5587 	EXP 	text_5: autoDraw = False
33.5587 	EXP 	probe_image: autoDraw = False
33.5587 	EXP 	text_5: autoDraw = False
33.5587 	EXP 	probe_image: autoDraw = False
33.5587 	EXP 	text_2: color = 'pink (named)'
33.5587 	EXP 	text_2: autoDraw = True
33.7958 	EXP 	New trial (rep=18, index=0): None
33.8030 	DATA 	Keypress: s
33.8080 	EXP 	text_2: autoDraw = False
33.8080 	EXP 	text_4: color = 'pink (named)'
33.8080 	EXP 	target_image: pos = array([-0.17295,  0.     ])
33.8080 	EXP 	target_image: size = array([0.17295, 0.17295])
33.8080 	EXP 	target_image: image = 'Stimuli/eumu.png'
33.8080 	EXP 	text_4: autoDraw = True
33.8080 	EXP 	target_image: autoDraw = True
34.0088 	EXP 	text_4: autoDraw = False
34.0088 	EXP 	target_image: autoDraw = False
34.0088 	EXP 	text_4: autoDraw = False
34.0088 	EXP 	target_image: autoDraw = False
34.0088 	EXP 	text: color = 'pink (named)'
34.0088 	EXP 	text: autoDraw = True
34.3085 	EXP 	text: autoDraw = False
34.3085 	EXP 	text: autoDraw = False
34.3085 	EXP 	text_5: color = 'pink (named)'
34.3085 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
34.3085 	EXP 	probe_image: size = array([0.17295, 0.17295])
34.3085 	EXP 	probe_image: image = 'Stimuli/edmd.png'
34.3085 	EXP 	text_5: autoDraw = True
34.3085 	EXP 	probe_image: autoDraw = True
34.5087 	EXP 	text_5: autoDraw = False
34.5087 	EXP 	probe_image: autoDraw = False
34.5087 	EXP 	text_5: autoDraw = False
34.5087 	EXP 	probe_image: autoDraw = False
34.5087 	EXP 	text_2: color = 'pink (named)'
34.5087 	EXP 	text_2: autoDraw = True
34.7792 	EXP 	New trial (rep=19, index=0): None
34.7871 	DATA 	Keypress: s
34.7913 	EXP 	text_2: autoDraw = False
34.7913 	EXP 	text_4: color = 'pink (named)'
34.7913 	EXP 	target_image: pos = array([0.17295, 0.     ])
34.7913 	EXP 	target_image: size = array([0.17295, 0.17295])
34.7913 	EXP 	target_image: image = 'Stimuli/eomu.png'
34.7913 	EXP 	text_4: autoDraw = True
34.7913 	EXP 	target_image: autoDraw = True
34.9918 	EXP 	text_4: autoDraw = False
34.9918 	EXP 	target_image: autoDraw = False
34.9918 	EXP 	text_4: autoDraw = False
34.9918 	EXP 	target_image: autoDraw = False
34.9918 	EXP 	text: color = 'pink (named)'
34.9918 	EXP 	text: autoDraw = True
35.2917 	EXP 	text: autoDraw = False
35.2917 	EXP 	text: autoDraw = False
35.2917 	EXP 	text_5: color = 'pink (named)'
35.2917 	EXP 	probe_image: pos = array([0.17295, 0.     ])
35.2917 	EXP 	probe_image: size = array([0.17295, 0.17295])
35.2917 	EXP 	probe_image: image = 'Stimuli/edmd.png'
35.2917 	EXP 	text_5: autoDraw = True
35.2917 	EXP 	probe_image: autoDraw = True
35.4937 	EXP 	text_5: autoDraw = False
35.4937 	EXP 	probe_image: autoDraw = False
35.4937 	EXP 	text_5: autoDraw = False
35.4937 	EXP 	probe_image: autoDraw = False
35.4937 	EXP 	text_2: color = 'pink (named)'
35.4937 	EXP 	text_2: autoDraw = True
35.5441 	EXP 	New trial (rep=20, index=0): None
35.5522 	DATA 	Keypress: d
35.5582 	EXP 	text_2: autoDraw = False
35.5582 	EXP 	text_4: color = 'pink (named)'
35.5582 	EXP 	target_image: pos = array([-0.17295,  0.     ])
35.5582 	EXP 	target_image: size = array([0.17295, 0.17295])
35.5582 	EXP 	target_image: image = 'Stimuli/edmd.png'
35.5582 	EXP 	text_4: autoDraw = True
35.5582 	EXP 	target_image: autoDraw = True
35.7611 	EXP 	text_4: autoDraw = False
35.7611 	EXP 	target_image: autoDraw = False
35.7611 	EXP 	text_4: autoDraw = False
35.7611 	EXP 	target_image: autoDraw = False
35.7611 	EXP 	text: color = 'pink (named)'
35.7611 	EXP 	text: autoDraw = True
36.0750 	EXP 	text: autoDraw = False
36.0750 	EXP 	text_5: color = 'pink (named)'
36.0750 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
36.0750 	EXP 	probe_image: size = array([0.17295, 0.17295])
36.0750 	EXP 	probe_image: image = 'Stimuli/eimd.png'
36.0750 	EXP 	text_5: autoDraw = True
36.0750 	EXP 	probe_image: autoDraw = True
36.2748 	EXP 	text_5: autoDraw = False
36.2748 	EXP 	probe_image: autoDraw = False
36.2748 	EXP 	text_2: color = 'pink (named)'
36.2748 	EXP 	text_2: autoDraw = True
36.2770 	DATA 	Keypress: s
37.9436 	EXP 	New trial (rep=21, index=0): None
37.9506 	DATA 	Keypress: s
37.9584 	EXP 	text_2: autoDraw = False
37.9584 	EXP 	text_4: color = 'pink (named)'
37.9584 	EXP 	target_image: pos = array([0.17295, 0.     ])
37.9584 	EXP 	target_image: size = array([0.17295, 0.17295])
37.9584 	EXP 	target_image: image = 'Stimuli/eumu.png'
37.9584 	EXP 	text_4: autoDraw = True
37.9584 	EXP 	target_image: autoDraw = True
38.1587 	EXP 	text_4: autoDraw = False
38.1587 	EXP 	target_image: autoDraw = False
38.1587 	EXP 	text: color = 'pink (named)'
38.1587 	EXP 	text: autoDraw = True
38.4585 	EXP 	text: autoDraw = False
38.4585 	EXP 	text_5: color = 'pink (named)'
38.4585 	EXP 	probe_image: pos = array([0.17295, 0.     ])
38.4585 	EXP 	probe_image: size = array([0.17295, 0.17295])
38.4585 	EXP 	probe_image: image = 'Stimuli/eumu.png'
38.4585 	EXP 	text_5: autoDraw = True
38.4585 	EXP 	probe_image: autoDraw = True
38.6586 	EXP 	text_5: autoDraw = False
38.6586 	EXP 	probe_image: autoDraw = False
38.6586 	EXP 	text_2: color = 'pink (named)'
38.6586 	EXP 	text_2: autoDraw = True
38.9134 	EXP 	New trial (rep=22, index=0): None
38.9201 	DATA 	Keypress: s
38.9244 	EXP 	text_2: autoDraw = False
38.9244 	EXP 	text_4: color = 'pink (named)'
38.9244 	EXP 	target_image: pos = array([-0.17295,  0.     ])
38.9244 	EXP 	target_image: size = array([0.17295, 0.17295])
38.9244 	EXP 	target_image: image = 'Stimuli/eumu.png'
38.9244 	EXP 	text_4: autoDraw = True
38.9244 	EXP 	target_image: autoDraw = True
39.1253 	EXP 	text_4: autoDraw = False
39.1253 	EXP 	target_image: autoDraw = False
39.1253 	EXP 	text_4: autoDraw = False
39.1253 	EXP 	target_image: autoDraw = False
39.1253 	EXP 	text: color = 'pink (named)'
39.1253 	EXP 	text: autoDraw = True
39.4246 	EXP 	text: autoDraw = False
39.4246 	EXP 	text: autoDraw = False
39.4246 	EXP 	text_5: color = 'pink (named)'
39.4246 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
39.4246 	EXP 	probe_image: size = array([0.17295, 0.17295])
39.4246 	EXP 	probe_image: image = 'Stimuli/eumu.png'
39.4246 	EXP 	text_5: autoDraw = True
39.4246 	EXP 	probe_image: autoDraw = True
39.6253 	EXP 	text_5: autoDraw = False
39.6253 	EXP 	probe_image: autoDraw = False
39.6253 	EXP 	text_5: autoDraw = False
39.6253 	EXP 	probe_image: autoDraw = False
39.6253 	EXP 	text_2: color = 'pink (named)'
39.6253 	EXP 	text_2: autoDraw = True
39.7129 	EXP 	New trial (rep=23, index=0): None
39.7202 	DATA 	Keypress: s
39.7245 	EXP 	text_2: autoDraw = False
39.7245 	EXP 	text_4: color = 'pink (named)'
39.7245 	EXP 	target_image: pos = array([-0.17295,  0.     ])
39.7245 	EXP 	target_image: size = array([0.17295, 0.17295])
39.7245 	EXP 	target_image: image = 'Stimuli/eimd.png'
39.7245 	EXP 	text_4: autoDraw = True
39.7245 	EXP 	target_image: autoDraw = True
39.9279 	EXP 	text_4: autoDraw = False
39.9279 	EXP 	target_image: autoDraw = False
39.9279 	EXP 	text_4: autoDraw = False
39.9279 	EXP 	target_image: autoDraw = False
39.9279 	EXP 	text: color = 'pink (named)'
39.9279 	EXP 	text: autoDraw = True
40.2414 	EXP 	text: autoDraw = False
40.2414 	EXP 	text_5: color = 'pink (named)'
40.2414 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
40.2414 	EXP 	probe_image: size = array([0.17295, 0.17295])
40.2414 	EXP 	probe_image: image = 'Stimuli/eimd.png'
40.2414 	EXP 	text_5: autoDraw = True
40.2414 	EXP 	probe_image: autoDraw = True
40.4419 	EXP 	text_5: autoDraw = False
40.4419 	EXP 	probe_image: autoDraw = False
40.4419 	EXP 	text_2: color = 'pink (named)'
40.4419 	EXP 	text_2: autoDraw = True
40.6767 	EXP 	New trial (rep=24, index=0): None
40.9531 	EXP 	window1: mouseVisible = True
40.9608 	DEBUG 	Saving data for configural_featural ExperimentHandler
40.9617 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1757.psydat
40.9637 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1757.csv'
